is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp.1,subject,year,month,Day,Quarter,Profit,Duration_Category,Price_category,course_title_cleaned
FALSE,0,5543,107,29,All Levels,4,2015-03-03 00:09:19+00:00,Musical Instruments,2015,March,Tuesday,1,0,12:20:00,Free,"Beginner Violin : Care, Maintenance, and the Right Gear"
FALSE,0,3042,40,13,All Levels,0.566666667,2016-12-13 16:13:47+00:00,Musical Instruments,2016,December,Tuesday,4,0,0:01:00,Free,Fingerstyle Guitar Mastery:  Techniques You Need To Know
FALSE,0,9351,331,21,Intermediate Level,2,2017-05-01 02:32:12+00:00,Musical Instruments,2017,May,Monday,2,0,3:07:00,Free,"Jazz Guitar Tips, Tricks and Licks"
FALSE,0,5769,78,29,Beginner Level,1,2015-01-22 03:23:59+00:00,Musical Instruments,2015,January,Thursday,1,0,0:01:00,Free,Guitar Crash Course (No Experience Necessary)
FALSE,0,6292,183,38,Beginner Level,1,2016-05-30 21:02:20+00:00,Musical Instruments,2016,May,Monday,2,0,0:01:00,Free,PI- Top  Classical Piano Pieces for Beginners
FALSE,0,6853,398,23,Beginner Level,0.616666667,2015-03-30 22:01:08+00:00,Musical Instruments,2015,March,Monday,1,0,0:01:00,Free,Get started playing blues harmonica
FALSE,0,5188,410,58,Beginner Level,3,2015-07-26 18:08:47+00:00,Musical Instruments,2015,July,Sunday,3,0,7:12:00,Free,Play Piano in  Days! - Start Playing NOW!
FALSE,0,462,6,23,All Levels,3.5,2014-05-17 04:00:12+00:00,Musical Instruments,2014,May,Saturday,2,0,7:12:00,Free,ãƒ–ãƒ«ãƒ¼ã‚¹ã‚®ã‚¿ãƒ¼å…¥é–€
FALSE,0,47652,1141,26,Beginner Level,4,2013-05-29 15:28:07+00:00,Musical Instruments,2013,May,Wednesday,2,0,12:20:00,Free,Getting Started with Playing Guitar
FALSE,0,2285,34,22,Beginner Level,2,2017-02-25 00:24:16+00:00,Musical Instruments,2017,February,Saturday,1,0,3:07:00,Free,Essential Theory and Technique for Guitar
FALSE,0,1094,45,11,Beginner Level,1,2016-04-23 21:23:20+00:00,Musical Instruments,2016,April,Saturday,2,0,0:01:00,Free,Darbuka Drumming: Learn how to play the Darbuka Dounbek
FALSE,0,8217,109,10,Intermediate Level,1,2013-09-30 20:45:20+00:00,Musical Instruments,2013,September,Monday,3,0,0:01:00,Free,Acoustic Blues Guitar Lessons
FALSE,0,1618,4,15,Beginner Level,3,2017-06-19 20:58:55+00:00,Musical Instruments,2017,June,Monday,2,0,7:12:00,Free,Drums for Beginners
FALSE,0,2610,28,24,All Levels,3.5,2016-04-20 15:48:09+00:00,Musical Instruments,2016,April,Wednesday,2,0,7:12:00,Free,The / Guitar: Write Music and Play Guitar in  Days
FALSE,0,1631,23,6,All Levels,0.733333333,2015-11-23 18:07:41+00:00,Musical Instruments,2015,November,Monday,4,0,0:01:00,Free,Piano Tutorial : Ludovico Einaudi - Una Mattina
FALSE,0,888,64,25,Beginner Level,1.5,2016-10-17 19:14:29+00:00,Musical Instruments,2016,October,Monday,4,0,1:03:00,Free,Ukelele exprÃ©s: aprende a tocar en menos de un mes
FALSE,0,3167,161,34,Beginner Level,0.616666667,2014-07-19 10:32:00+00:00,Musical Instruments,2014,July,Saturday,3,0,0:01:00,Free,Tenor Banjo for Absolute Beginners
FALSE,0,4452,263,14,Beginner Level,1,2014-08-23 05:08:14+00:00,Musical Instruments,2014,August,Saturday,3,0,0:01:00,Free, lecciones que todo guitarrista debe tomar
FALSE,0,1876,109,11,Beginner Level,0.55,2016-04-27 17:58:22+00:00,Musical Instruments,2016,April,Wednesday,2,0,0:01:00,Free,Aprendiendo Piano: Ejercicios de calentamiento
FALSE,0,2577,30,6,Beginner Level,0.616666667,2015-07-03 19:07:11+00:00,Musical Instruments,2015,July,Friday,3,0,0:01:00,Free,"Beginner's Guitar: Tuning, Strumming, and Chords!"
FALSE,0,375,0,9,Beginner Level,1,2017-07-02 21:55:41+00:00,Musical Instruments,2017,July,Sunday,3,0,0:01:00,Free,Piano Building Blocks: Learn Chord Additions & Variations
FALSE,0,3160,47,22,Beginner Level,1,2015-03-19 21:16:32+00:00,Musical Instruments,2015,March,Thursday,1,0,0:01:00,Free,Guitar Kick Start
FALSE,0,970,14,9,Intermediate Level,1,2016-03-20 19:36:03+00:00,Musical Instruments,2016,March,Sunday,1,0,0:01:00,Free,Bluegrass Guitar Essentials: Webisodes  & 
FALSE,0,991,29,12,Beginner Level,1,2015-07-29 17:49:53+00:00,Musical Instruments,2015,July,Wednesday,3,0,0:01:00,Free,Learn Monster GODJ
FALSE,0,61,1,31,Beginner Level,1.5,2015-09-01 20:54:52+00:00,Musical Instruments,2015,September,Tuesday,3,0,1:03:00,Free,What you can learn before Piano Lessons
FALSE,0,1,0,20,Beginner Level,1.5,2017-07-04 21:04:11+00:00,Musical Instruments,2017,July,Tuesday,3,0,1:03:00,Free,Learn to Play Tabla - The Indian drums
FALSE,0,349,3,36,All Levels,2.5,2017-05-29 17:27:42+00:00,Musical Instruments,2017,May,Monday,2,0,7:12:00,Free,Learn to play in the Key of G on any Bluegrass Instrument
FALSE,0,2995,51,19,Beginner Level,1,2015-07-01 22:48:40+00:00,Musical Instruments,2015,July,Wednesday,3,0,0:01:00,Free,The Essentials of Acoustic Guitar Strumming Patterns
FALSE,0,14026,232,25,All Levels,1,2015-10-02 22:59:15+00:00,Web Development,2015,October,Friday,4,0,0:01:00,Free,How to Make an Online Portfolio Website from Scratch 
FALSE,0,2214,20,23,Beginner Level,2,2017-03-23 00:06:48+00:00,Web Development,2017,March,Thursday,1,0,3:07:00,Free,How To Make A Web Page With No Code
FALSE,0,21147,1220,16,Beginner Level,1.5,2015-01-16 07:45:28+00:00,Web Development,2015,January,Friday,1,0,1:03:00,Free,Spring Framework  And Dependency Injection For Beginners
FALSE,0,19909,411,17,Beginner Level,3,2014-02-12 01:54:02+00:00,Web Development,2014,February,Wednesday,1,0,7:12:00,Free,Joomla  - The Basics
FALSE,0,10780,110,19,All Levels,1,2016-01-14 18:03:09+00:00,Web Development,2016,January,Thursday,1,0,0:01:00,Free,Master WordPress Plugins: Shortcodes Ultimate - The Basics
FALSE,0,98867,6512,20,All Levels,3,2015-04-13 18:29:47+00:00,Web Development,2015,April,Monday,2,0,7:12:00,Free,Web Design for Web Developers: Build Beautiful Websites!
FALSE,0,64128,4047,17,Beginner Level,1.5,2014-11-22 12:42:22+00:00,Web Development,2014,November,Saturday,4,0,1:03:00,Free,Quickstart AngularJS
FALSE,0,13535,473,18,All Levels,1.5,2016-08-17 05:08:23+00:00,Web Development,2016,August,Wednesday,3,0,1:03:00,Free,Code a 'Coming Soon' Landing Page in Bootstrap 
FALSE,0,26697,1097,20,All Levels,1,2015-04-09 16:36:06+00:00,Web Development,2015,April,Thursday,2,0,0:01:00,Free,EMMET Faster HTML & CSS workflow - Best Tool For Developers 
FALSE,0,8768,173,8,Intermediate Level,1,2016-12-09 03:39:22+00:00,Web Development,2016,December,Friday,4,0,0:01:00,Free,Serverless Workflow Management with AWS Step Functions
FALSE,0,29990,1342,87,All Levels,17.5,2014-08-10 10:27:28+00:00,Web Development,2014,August,Sunday,3,0,20,Free,Learn E-Commerce Website in PHP & MySQL From Scratch!
FALSE,0,10179,314,21,All Levels,1.5,2016-09-26 23:44:51+00:00,Web Development,2016,September,Monday,3,0,1:03:00,Free,JavaScript Game Development: Create Your Own Breakout Game
FALSE,0,13210,978,8,Intermediate Level,0.55,2016-11-30 00:11:26+00:00,Web Development,2016,November,Wednesday,4,0,0:01:00,Free,Serverless Architecture on Amazon Web Services
FALSE,0,8693,522,11,Beginner Level,1.5,2017-05-02 02:38:43+00:00,Web Development,2017,May,Tuesday,2,0,1:03:00,Free,Learn Angular  from Scratch
FALSE,0,3324,138,19,All Levels,5,2017-02-03 23:23:30+00:00,Web Development,2017,February,Friday,1,0,12:20:00,Free,Up and Running with jQuery
FALSE,0,5181,64,22,Beginner Level,2.5,2017-01-18 17:01:40+00:00,Web Development,2017,January,Wednesday,1,0,7:12:00,Free,Wordpress Website Mastery 
FALSE,0,3493,43,26,Beginner Level,4.5,2017-05-09 22:08:11+00:00,Web Development,2017,May,Tuesday,2,0,12:20:00,Free,How To Make an eCommerce Website With Wordpress 
FALSE,0,15134,523,12,All Levels,2.5,2014-04-14 07:51:24+00:00,Web Development,2014,April,Monday,2,0,7:12:00,Free,Learn to Build Websites using Twitter Bootstrap
FALSE,0,12974,120,13,Beginner Level,1,2015-01-03 01:18:44+00:00,Web Development,2015,January,Saturday,1,0,0:01:00,Free,Create Startup Landing Page with Viral Marketing Strategies
FALSE,0,4115,63,13,Intermediate Level,2,2017-02-22 21:57:35+00:00,Web Development,2017,February,Wednesday,1,0,3:07:00,Free,Mastering CSS . Selectors
FALSE,0,13242,131,24,Intermediate Level,1,2014-06-24 19:23:44+00:00,Web Development,2014,June,Tuesday,2,0,0:01:00,Free,WordPress Backup And Restore Fundamentals
FALSE,0,32260,1005,12,Beginner Level,1.5,2014-09-05 19:16:53+00:00,Web Development,2014,September,Friday,3,0,1:03:00,Free,Create An HTML Video Player From Scratch
FALSE,0,72932,2575,21,Beginner Level,1,2013-09-25 00:42:09+00:00,Web Development,2013,September,Wednesday,3,0,0:01:00,Free,Web Development By Doing: HTML / CSS From Scratch
FALSE,0,120291,5924,30,Beginner Level,3,2014-04-08 16:21:30+00:00,Web Development,2014,April,Tuesday,2,0,7:12:00,Free,Build Your First Website in  Week with HTML and CSS
FALSE,0,268923,8629,45,All Levels,10.5,2013-02-14 07:03:41+00:00,Web Development,2013,February,Thursday,1,0,20,Free,Learn HTML Programming From Scratch
FALSE,0,7438,441,37,All Levels,2.5,2016-11-28 22:10:27+00:00,Web Development,2016,November,Monday,4,0,7:12:00,Free,Master ECMAScript  (ES)
FALSE,0,21087,154,24,Beginner Level,3.5,2014-04-14 11:59:11+00:00,Web Development,2014,April,Monday,2,0,7:12:00,Free,Learn to Setup Websites from Scratch
FALSE,0,16527,354,17,All Levels,2,2014-03-26 14:23:06+00:00,Web Development,2014,March,Wednesday,1,0,3:07:00,Free,Build a Responsive Website with a Modern Flat Design
FALSE,0,26541,750,38,Beginner Level,3,2015-05-21 22:47:47+00:00,Web Development,2015,May,Thursday,2,0,7:12:00,Free,Master the Basics of HTML & CSS: Beginner Web Development
FALSE,0,3883,110,9,Beginner Level,1,2016-12-07 03:43:24+00:00,Web Development,2016,December,Wednesday,4,0,0:01:00,Free,Laravel Homestead
FALSE,0,5004,52,21,All Levels,3,2015-12-29 19:01:04+00:00,Web Development,2015,December,Tuesday,4,0,7:12:00,Free,Learn HTML Basics From Scratch
FALSE,0,4830,38,7,Intermediate Level,0.533333333,2015-08-18 19:23:56+00:00,Web Development,2015,August,Tuesday,3,0,0:01:00,Free,Building a Ruby on Rails Application with Neoj
FALSE,0,11758,242,8,Beginner Level,1,2015-07-15 23:49:27+00:00,Web Development,2015,July,Wednesday,3,0,0:01:00,Free,How To Setup Web Hosting
FALSE,0,3784,85,32,Beginner Level,2,2017-01-02 23:07:34+00:00,Web Development,2017,January,Monday,1,0,3:07:00,Free,How to Start a WordPress Blog - Complete Beginners Guide!
FALSE,0,12563,239,11,Beginner Level,0.566666667,2014-04-09 02:58:17+00:00,Web Development,2014,April,Wednesday,2,0,0:01:00,Free,Web Hosting Set Up and WordPress Installation For Beginners
FALSE,0,8770,261,13,Beginner Level,0.533333333,2015-09-20 23:05:59+00:00,Web Development,2015,September,Sunday,3,0,0:01:00,Free,How to Set Up a Self-Hosted Wordpress Website in  Minutes
FALSE,0,15493,415,25,Beginner Level,2,2014-08-18 23:33:20+00:00,Web Development,2014,August,Monday,3,0,3:07:00,Free,Introduction to CSS Development
FALSE,0,9786,989,7,Beginner Level,0.7,2015-04-15 18:28:50+00:00,Web Development,2015,April,Wednesday,2,0,0:01:00,Free,Beginning Oracle WebLogic for Administrators
FALSE,0,3357,84,13,Intermediate Level,0.616666667,2017-02-21 23:34:56+00:00,Web Development,2017,February,Tuesday,1,0,0:01:00,Free,Angular  Routing: Up And Running
FALSE,0,21682,1106,8,Beginner Level,0.733333333,2016-03-12 16:04:28+00:00,Web Development,2016,March,Saturday,1,0,0:01:00,Free,MongooseJS Essentials - Learn MongoDB for Node.js
FALSE,0,161029,279,27,Beginner Level,3.5,2013-06-09 15:51:55+00:00,Web Development,2013,June,Sunday,2,0,7:12:00,Free,Coding for Entrepreneurs Basic
FALSE,0,9364,311,10,Beginner Level,0.533333333,2015-03-04 21:44:18+00:00,Web Development,2015,March,Wednesday,1,0,0:01:00,Free,Learn How To Build a Web Application Without Coding
FALSE,0,5052,92,23,All Levels,1.5,2014-12-28 01:13:28+00:00,Web Development,2014,December,Sunday,4,0,1:03:00,Free,Rock Solid Wordpress Security - Secure Web Development
FALSE,0,11026,228,13,Intermediate Level,1,2014-06-09 10:35:40+00:00,Web Development,2014,June,Monday,2,0,0:01:00,Free,Improved SEO with Rich Snippets and MicroData
FALSE,0,3894,91,29,Beginner Level,2,2016-05-26 04:46:39+00:00,Web Development,2016,May,Thursday,2,0,3:07:00,Free,Become a HTML and CSS Developer - Build a Responsive Site
FALSE,0,12293,235,18,All Levels,3,2015-01-14 22:25:58+00:00,Web Development,2015,January,Wednesday,1,0,7:12:00,Free,How to Make a Wordpress Website 
FALSE,0,9110,411,22,All Levels,2.5,2014-09-12 22:52:21+00:00,Web Development,2014,September,Friday,3,0,7:12:00,Free,Introduction to Laravel 
FALSE,0,1519,28,20,Intermediate Level,1,2017-05-15 22:50:07+00:00,Web Development,2017,May,Monday,2,0,0:01:00,Free,Introduction to Elm
FALSE,0,3118,8,33,All Levels,1.5,2016-12-20 22:39:30+00:00,Web Development,2016,December,Tuesday,4,0,1:03:00,Free,Critical Web Dev Skills & Tools for the Non-Tech Hustler
FALSE,0,4290,150,15,Beginner Level,0.616666667,2015-08-26 23:22:24+00:00,Web Development,2015,August,Wednesday,3,0,0:01:00,Free,Install WordPress on Computer using XAMPP
FALSE,0,59639,2692,24,All Levels,4.5,2013-12-09 12:16:40+00:00,Web Development,2013,December,Monday,4,0,12:20:00,Free,Learn Responsive Web Development from Scratch
FALSE,0,21245,914,9,Beginner Level,1,2016-01-11 18:53:48+00:00,Web Development,2016,January,Monday,1,0,0:01:00,Free,ExpressJS Fundamentals
FALSE,0,7905,561,5,All Levels,0.683333333,2016-06-08 17:28:16+00:00,Web Development,2016,June,Wednesday,2,0,0:01:00,Free,REST WCF Service in ASP.NET
FALSE,0,36322,2618,32,All Levels,4.5,2016-03-01 17:38:10+00:00,Web Development,2016,March,Tuesday,1,0,12:20:00,Free,Learn Object Oriented PHP By Building a Complete Website
FALSE,0,12336,271,26,Intermediate Level,3.5,2016-04-04 22:32:13+00:00,Web Development,2016,April,Monday,2,0,7:12:00,Free,Learn what's new in PHP 
FALSE,0,6437,313,22,Beginner Level,1.5,2017-04-14 22:57:32+00:00,Web Development,2017,April,Friday,2,0,1:03:00,Free,Dive Into Docker: The Docker Course for Developers
FALSE,0,2464,17,9,All Levels,0.733333333,2017-03-07 15:40:37+00:00,Web Development,2017,March,Tuesday,1,0,0:01:00,Free,"Create a Simple Photo Gallery with Dropzonejs, Slick and PHP"
FALSE,0,6474,86,15,All Levels,1,2015-07-15 00:21:56+00:00,Web Development,2015,July,Wednesday,3,0,0:01:00,Free,WordPress in under an hour - Create/manage your own website!
FALSE,0,4409,71,100,All Levels,5,2016-12-20 15:34:05+00:00,Web Development,2016,December,Tuesday,4,0,12:20:00,Free,JavaScript Fundamentals
FALSE,0,2437,137,10,Beginner Level,0.566666667,2016-06-07 00:02:04+00:00,Web Development,2016,June,Tuesday,2,0,0:01:00,Free,How to Make a Wordpress Website 
FALSE,0,20073,615,28,All Levels,1.5,2016-02-29 00:15:42+00:00,Web Development,2016,February,Monday,1,0,1:03:00,Free,HTML Complete Course - Beginner to Expert
FALSE,0,83737,4598,45,All Levels,6.5,2014-07-19 03:02:05+00:00,Web Development,2014,July,Saturday,3,0,20,Free,Practical PHP: Master the Basics and Code Dynamic Websites
FALSE,0,20890,945,21,Beginner Level,3,2015-02-06 15:54:23+00:00,Web Development,2015,February,Friday,1,0,7:12:00,Free,Sass Workflow
FALSE,0,48650,1236,9,Beginner Level,2,2013-10-16 08:12:40+00:00,Web Development,2013,October,Wednesday,4,0,3:07:00,Free,Learn PHP Fundamentals From Scratch
FALSE,0,18496,386,30,Beginner Level,2,2014-10-06 20:19:00+00:00,Web Development,2014,October,Monday,4,0,3:07:00,Free,Joomla: Create a Joomla Website This Weekend With NO CODING!
FALSE,0,4905,101,13,Intermediate Level,1,2016-10-22 20:12:05+00:00,Web Development,2016,October,Saturday,4,0,0:01:00,Free,Laravel Deployment - Launch your Laravel Application Online
FALSE,0,11812,152,19,Intermediate Level,2,2015-07-27 18:26:45+00:00,Web Development,2015,July,Monday,3,0,3:07:00,Free,Learn how to create a WordPress theme using Pinegrow
FALSE,0,5397,112,36,Beginner Level,2.5,2017-02-28 04:07:50+00:00,Web Development,2017,February,Tuesday,1,0,7:12:00,Free,Angular Tutorial For Beginners
FALSE,0,4410,52,26,All Levels,3,2017-01-20 17:02:27+00:00,Web Development,2017,January,Friday,1,0,7:12:00,Free,HTML and CSS for Absolute Beginners
FALSE,0,4499,138,20,All Levels,2,2017-02-14 00:38:18+00:00,Web Development,2017,February,Tuesday,1,0,3:07:00,Free,Laravel Blog Development Starter
FALSE,0,3782,32,11,Beginner Level,1.5,2017-06-06 14:10:36+00:00,Web Development,2017,June,Tuesday,2,0,1:03:00,Free,How To Create A Real Estate Website With Wordpress 
FALSE,0,7304,368,28,All Levels,2,2016-03-08 15:24:31+00:00,Web Development,2016,March,Tuesday,1,0,3:07:00,Free,HTML Introduction Course: Learn HTML in  hours!!!
FALSE,0,15462,689,60,Beginner Level,4.5,2015-09-29 19:46:45+00:00,Web Development,2015,September,Tuesday,3,0,12:20:00,Free,Learn HTML & CSS: How To Start Your Web Development Career
FALSE,0,6958,132,30,Beginner Level,3.5,2017-06-02 21:57:07+00:00,Web Development,2017,June,Friday,2,0,7:12:00,Free,React vs Angular vs Vue.js by Example
FALSE,0,3571,18,8,Beginner Level,1,2017-06-19 23:33:54+00:00,Web Development,2017,June,Monday,2,0,0:01:00,Free,Build and Deploy a LAMP server on AWS
FALSE,0,21689,1080,13,All Levels,1,2016-04-01 05:51:48+00:00,Web Development,2016,April,Friday,2,0,0:01:00,Free,AngularJS Authentication: Secure Your App with Auth
FALSE,0,5542,54,9,All Levels,1,2017-06-12 20:30:50+00:00,Web Development,2017,June,Monday,2,0,0:01:00,Free,Learn Bootstrap  by Example
FALSE,0,7922,183,16,Beginner Level,1.5,2017-01-27 16:47:14+00:00,Web Development,2017,January,Friday,1,0,1:03:00,Free,Complete WooCommerce Plugin Tutorial For Wordpress 
FALSE,0,7055,166,24,All Levels,2,2017-01-24 04:59:20+00:00,Web Development,2017,January,Tuesday,1,0,3:07:00,Free,How To Build And Make A Wordpress Website From Scratch 
FALSE,0,3766,135,14,Beginner Level,0.7,2017-03-09 22:12:32+00:00,Web Development,2017,March,Thursday,1,0,0:01:00,Free,Angular Material - Quickstart
FALSE,0,70773,5660,50,All Levels,6,2015-03-19 19:07:12+00:00,Web Development,2015,March,Thursday,1,0,12:20:00,Free,HTML and CSS for Beginners - Build a Website & Launch ONLINE
FALSE,0,41478,2104,13,All Levels,3,2015-12-30 21:28:31+00:00,Web Development,2015,December,Wednesday,4,0,7:12:00,Free,Bootstrap  Quick Start: Code Modern Responsive Websites
FALSE,0,2097,16,10,Intermediate Level,2,2017-06-27 21:49:31+00:00,Web Development,2017,June,Tuesday,2,0,3:07:00,Free,"Complete Web Development with HTML, CSS and Javascript"
FALSE,0,5533,137,11,Beginner Level,1,2015-02-09 00:55:50+00:00,Web Development,2015,February,Monday,1,0,0:01:00,Free,Web Hosting Introduction: How to Publish Your Website Online
FALSE,0,4503,146,122,All Levels,21,2016-02-16 21:59:01+00:00,Web Development,2016,February,Tuesday,1,0,20,Free,Learn Bootstrap With Multi Purposes Single Page Layout
FALSE,0,8592,336,35,Beginner Level,2.5,2013-07-20 00:52:41+00:00,Web Development,2013,July,Saturday,3,0,7:12:00,Free,HTML for Beginners
FALSE,0,1544,15,29,Beginner Level,1,2017-06-23 16:51:54+00:00,Web Development,2017,June,Friday,2,0,0:01:00,Free,HTML and CSS Foundations
FALSE,0,3227,19,21,Intermediate Level,2,2017-06-22 22:01:11+00:00,Web Development,2017,June,Thursday,2,0,3:07:00,Free,ES / EcmaScript  for beginners an introduction
FALSE,0,11533,240,18,Beginner Level,2,2016-02-19 15:50:39+00:00,Web Development,2016,February,Friday,1,0,3:07:00,Free,Learn HTML And CSS From Scratch
FALSE,0,7865,241,36,All Levels,5,2017-04-07 17:26:02+00:00,Web Development,2017,April,Friday,2,0,12:20:00,Free,Complete Bootstrap  course - build  projects
FALSE,0,4405,71,12,Beginner Level,1.5,2017-05-04 16:47:24+00:00,Web Development,2017,May,Thursday,2,0,1:03:00,Free,Build CRUD Application - PHP & Mysql
FALSE,0,11666,546,20,Beginner Level,4,2016-04-07 00:04:27+00:00,Web Development,2016,April,Thursday,2,0,12:20:00,Free,PSD To a Creative Landing Page Using Twitter Bootstrap 
FALSE,0,30531,1948,53,All Levels,3,2015-06-30 20:28:22+00:00,Web Development,2015,June,Tuesday,2,0,7:12:00,Free,AngularJS For Beginners
FALSE,0,5421,93,20,All Levels,1.5,2015-01-17 09:15:37+00:00,Web Development,2015,January,Saturday,1,0,1:03:00,Free,Create a Professional Website Without Programming/Coding
FALSE,0,6856,137,19,Beginner Level,2,2016-11-29 23:01:43+00:00,Web Development,2016,November,Tuesday,4,0,3:07:00,Free,How To Make A Modern Wordpress BLOG ! Create Your Blog!
